group,y_true,score,split,y_pred
A,0,0.32664320282108184,train,0
A,0,0.20962786250895396,train,0
A,0,0.22979062728115177,train,0
A,0,0.25097005812103645,train,0
A,0,0.09160509984986484,train,0
A,0,0.02685392368294579,train,0
A,0,0.29983532319253137,train,0
A,0,0.0823239519432396,train,0
A,1,0.8061179751465133,train,1
A,1,0.9062099727036893,train,1
A,0,0.14878229677181365,val,0
A,0,0.5340160023100283,test,1
A,0,0.1740647923701966,train,0
A,0,0.25144538628018726,train,0
A,0,0.11038076338699039,test,0
A,0,0.3699844150915673,train,0
A,1,0.9137094648147649,test,1
A,0,0.03445263458881434,train,0
A,1,0.9413601501579463,test,1
A,0,0.3393808768917966,train,0
A,1,0.8702484315925059,test,1
A,0,0.059144343610951985,train,0
A,1,0.9196225268206317,train,1
A,0,0.4494821413205568,train,0
A,0,0.2776065711527547,train,0
A,0,0.08580645962026509,val,0
A,1,0.6280753153432452,train,1
A,0,0.1925575321155305,test,0
A,0,0.25405365744839914,train,0
A,0,0.1142101410957476,test,0
A,0,0.15163786357309275,train,0
A,1,0.7315254780788342,test,1
A,1,0.7281006810174816,test,1
A,0,0.4037975321969657,train,0
A,0,0.20334934487169287,test,0
A,1,0.6089251341460407,val,1
A,0,0.34002872645363724,train,0
A,0,0.26479601848699097,train,0
A,0,0.2506347291325626,train,0
A,0,0.29355370866480185,val,0
A,0,0.4240088274413147,train,0
A,0,0.09701061081196187,train,0
A,1,0.9097014980109867,train,1
A,1,0.84602849932038,train,1
A,0,0.3119899338664129,test,0
A,0,0.4788750244962806,test,0
A,0,0.28593436111644976,train,0
A,0,0.24299779398016771,train,0
A,0,0.4009596869089846,val,0
A,0,0.5392872787359612,train,1
A,1,0.5527694286645463,train,1
A,1,0.8025264901335282,train,1
A,0,0.2331614002045582,train,0
A,0,0.26266337603388784,train,0
A,1,0.6513216250514542,val,1
A,0,0.2807760816898691,train,0
A,0,0.056938105321927036,test,0
A,0,0.3329851001947329,train,0
A,1,0.8895091006144914,train,1
A,1,0.5852696870958746,test,1
A,0,0.05861337615270702,train,0
A,1,0.8757204592900549,train,1
A,0,0.2819727812626829,train,0
A,0,0.05396214411695861,train,0
A,1,0.7731946823267386,val,1
A,0,0.092755587869772,train,0
A,0,0.1379620312241432,val,0
A,0,0.12293392271897516,train,0
A,0,0.307011084716096,train,0
A,0,0.12949617490571788,test,0
A,0,0.05427375097722863,val,0
A,0,0.11635968128880614,train,0
A,0,0.2179211101353502,train,0
A,0,0.23829391393073815,train,0
A,1,0.7218537368769602,train,1
A,1,0.7923808141963007,val,1
A,0,0.20089115810679994,val,0
A,1,0.9449171640601941,train,1
A,1,0.6308274830791554,val,1
A,0,0.35532438702345226,train,0
A,0,0.3631780447503218,train,0
A,0,0.2742362690953553,train,0
A,0,0.174155592757824,test,0
A,0,0.16075173960877814,val,0
A,0,0.5020584782721859,train,1
A,0,0.20711213873317472,train,0
A,0,0.4712381569904918,test,0
A,0,0.08593250030356717,train,0
A,0,0.12441341833915436,train,0
A,0,0.12652143323746762,test,0
A,0,0.07271470841506242,test,0
A,0,0.20416488740962593,train,0
A,0,0.14197121222933526,train,0
A,0,0.16308729757025361,train,0
A,0,0.39030109730929435,train,0
A,1,0.6937792981754872,test,1
A,0,0.0550324374604823,train,0
A,0,0.12523128194835337,test,0
A,0,0.21283667466951,train,0
A,0,0.19317998439159928,train,0
A,0,0.43612718635849707,train,0
A,1,0.8833625100304001,val,1
A,0,0.04053541199619229,train,0
A,0,0.403086417517523,train,0
A,0,0.06740595825990195,train,0
A,0,0.15197324771367526,train,0
A,1,0.8416369783034549,train,1
A,0,0.056258251396636635,train,0
A,0,0.013791215411412717,train,0
A,0,0.38350298993635673,train,0
A,1,0.5177987046331961,train,1
A,0,0.11071808228394589,train,0
A,1,0.8041648115541774,train,1
A,0,0.2828761953056001,train,0
A,1,0.8243257506737907,train,1
A,0,0.13291839273785044,val,0
A,0,0.43943250694765346,train,0
A,0,0.13797839530244743,train,0
A,0,0.16782897106339192,train,0
A,0,0.12078090528624809,test,0
A,0,0.07950169555584562,val,0
A,1,0.7782536505986661,train,1
A,1,0.9201486115478801,train,1
A,0,0.2938681451320317,train,0
A,0,0.19934319326181815,test,0
A,0,0.014039315337140945,val,0
A,0,0.4366229102849369,train,0
A,0,0.13446641542406532,val,0
A,1,0.7842629701835563,val,1
A,0,0.08027977894468478,train,0
A,0,0.051251435477775595,train,0
A,0,0.08710643843558392,train,0
A,0,0.2628014785067174,train,0
A,1,0.9268103295260466,val,1
A,1,0.7615387198800085,train,1
A,0,0.2969572697505217,val,0
A,1,0.6593066152498542,test,1
A,0,0.15754487610030873,train,0
A,0,0.6736499477813209,train,1
A,0,0.14504354170505904,val,0
A,0,0.18018124442461256,val,0
A,0,0.07544943943121765,val,0
A,0,0.17251364870119576,train,0
A,0,0.3357713777831815,train,0
A,0,0.4618143029797763,train,0
A,0,0.2686118735927294,test,0
A,0,0.04245275852846869,train,0
A,0,0.06356740051287216,test,0
A,0,0.04059589861571288,train,0
A,0,0.09860553503202436,test,0
A,1,0.8986946131366396,train,1
A,0,0.13877431900604545,train,0
A,0,0.06940230449372817,train,0
A,1,0.8519173100005225,train,1
A,0,0.27855644052650913,train,0
A,0,0.08554310735692691,train,0
A,0,0.22622237576309734,train,0
A,0,0.31019163646053755,train,0
A,1,0.8607030625721616,val,1
A,1,0.8999151686714549,train,1
A,0,0.1569174409954091,train,0
A,0,0.34841717981007014,test,0
A,0,0.22922310164835083,train,0
A,0,0.13207337538969033,test,0
A,0,0.147825353893792,train,0
A,0,0.12188024922813001,train,0
A,0,0.29447679235798807,train,0
A,0,0.2559311266563211,train,0
A,0,0.20379966478766334,train,0
A,0,0.05658328365482541,train,0
A,0,0.11541564304862896,train,0
A,1,0.785178567546688,train,1
A,0,0.09552851560225523,train,0
A,1,0.927701770468229,train,1
A,0,0.0237899680611132,train,0
A,0,0.07220559772556047,train,0
A,1,0.7125411773941146,train,1
A,0,0.06583966990553579,train,0
A,0,0.16450911379008062,train,0
A,0,0.2904469702198925,train,0
A,0,0.13327334356608933,train,0
A,0,0.16037134716059395,train,0
A,0,0.18477563271549216,train,0
A,0,0.18029295135027115,train,0
A,0,0.20618944371543937,train,0
A,0,0.35710306873205,train,0
A,0,0.16235056968346065,train,0
A,0,0.37298678314389616,train,0
A,0,0.1905957423087757,test,0
A,1,0.7922108773741909,val,1
A,0,0.1686163945136806,train,0
A,0,0.5902976332326446,train,1
A,1,0.8251847317671663,train,1
A,0,0.27875528353822093,test,0
A,0,0.02776557747418746,train,0
A,1,0.8485010599358557,test,1
A,0,0.25175755078691253,train,0
A,0,0.07436902676489887,train,0
A,0,0.18464220625582928,train,0
A,0,0.0731291515928442,train,0
A,0,0.22076471673630754,train,0
A,0,0.3806402493004796,train,0
A,0,0.23659235225923517,train,0
A,0,0.15409712576581375,test,0
A,0,0.1265111069609312,train,0
A,0,0.41237373624579304,train,0
A,1,0.5044063414450745,train,1
A,0,0.2254200443115472,val,0
A,0,0.36051912000836334,val,0
A,1,0.9768270081241034,train,1
A,1,0.8255005759362061,train,1
A,0,0.29179334173909816,train,0
A,0,0.1555705196374248,train,0
A,0,0.18820545330199898,train,0
A,1,0.7799274424393302,test,1
A,0,0.4209560824398628,train,0
A,0,0.1767256511838022,train,0
A,0,0.12415931779357782,train,0
A,0,0.1139785711464949,val,0
A,0,0.29724636456196546,train,0
A,0,0.13392672369594563,train,0
A,0,0.1506433109128616,train,0
A,0,0.30632312877312073,train,0
A,1,0.5877354975679898,val,1
A,0,0.058189775901236925,train,0
A,1,0.8476143089750916,val,1
A,0,0.20098391621923012,train,0
A,0,0.3476586573224418,train,0
A,0,0.212521183466528,test,0
A,0,0.18611689869369383,train,0
A,0,0.2550123444963551,train,0
A,0,0.24375479591158347,train,0
A,0,0.17835223826541058,train,0
A,0,0.03500868993049537,train,0
A,0,0.2660154823725605,test,0
A,0,0.06510131462569813,test,0
A,0,0.2911050872405564,train,0
A,0,0.033983240311315756,train,0
A,0,0.08308767460520713,train,0
A,0,0.2022929230867132,train,0
A,0,0.1572530036356207,train,0
A,0,0.14050158869082907,train,0
A,0,0.5224997521460709,train,1
A,1,0.4862062850337922,train,0
A,0,0.2726506845817024,train,0
A,0,0.035863253056623544,train,0
A,0,0.32484889547247514,val,0
A,0,0.283102296383111,train,0
A,1,0.7107261935029962,train,1
A,1,0.7294001001831457,train,1
A,0,0.19964036076323924,train,0
A,0,0.13071152163930705,train,0
A,0,0.2768272189360706,train,0
A,0,0.2139546749831119,test,0
A,0,0.3072864977132324,train,0
A,0,0.10326571588783298,train,0
A,0,0.12015575009509079,train,0
A,1,0.7280333026896264,test,1
A,0,0.07563733756378911,val,0
A,0,0.0968576524883455,test,0
A,0,0.15011850796740894,train,0
A,0,0.22083392259410303,test,0
A,0,0.10651597579526899,train,0
A,1,0.8968240938498635,train,1
A,0,0.1945256860286861,test,0
A,0,0.3658659230021861,test,0
A,0,0.247781786472299,train,0
A,0,0.12241224767430094,train,0
A,0,0.010003919677170115,train,0
A,0,0.1990840555392133,train,0
A,0,0.11542919420971402,train,0
A,1,0.8277670563455392,test,1
A,0,0.08166578989336266,train,0
A,1,0.7251915944296724,val,1
A,0,0.19737504414935694,val,0
A,0,0.31980092550589884,train,0
B,0,0.07879048836051392,val,0
B,0,0.1553215029924022,train,0
B,0,0.13230621267296133,train,0
B,1,0.6421472229472418,train,1
B,1,0.9224212806429815,train,1
B,1,0.78806270535023,val,1
B,0,0.31190295999230294,test,0
B,0,0.3196578472528527,train,0
B,0,0.11818900250936674,val,0
B,0,0.175745071893669,train,0
B,0,0.3447991133878965,val,0
B,1,0.8179126737842658,train,1
B,0,0.18353613138981176,train,0
B,0,0.12780624026517795,train,0
B,0,0.19431274412802518,train,0
B,0,0.3502256330633721,train,0
B,1,0.7499514464534075,test,1
B,1,0.6896072729252045,train,1
B,1,0.772945387407376,test,1
B,0,0.2147828766267462,val,0
B,0,0.14681597946634403,train,0
B,0,0.3817216685130811,train,0
B,0,0.4479204090579287,val,0
B,0,0.2672022957323537,train,0
B,0,0.13039552352877712,train,0
B,1,0.8012359307299238,train,1
B,0,0.30468832974982085,train,0
B,0,0.2163744490098915,test,0
B,1,0.9395342442568855,train,1
B,0,0.1561227425187131,train,0
B,0,0.11208275749397209,train,0
B,0,0.20179794117705596,val,0
B,0,0.35499475288203153,val,0
B,0,0.2335159912845081,train,0
B,0,0.3383143327709854,train,0
B,1,0.8909332442714725,train,1
B,1,0.598824810808975,train,1
B,1,0.7667356702688821,train,1
B,1,0.8275644177832314,test,1
B,0,0.45642078857847473,train,0
B,0,0.1257684832348906,train,0
B,1,0.6549081620652986,test,1
B,0,0.11367840374105667,train,0
B,1,0.7477295776451695,train,1
B,0,0.11561920074754184,train,0
B,0,0.1792074627691197,train,0
B,0,0.38038261317829253,test,0
B,0,0.5036005935324364,train,1
B,0,0.33689903773193747,train,0
B,0,0.15697682744341993,train,0
B,0,0.3631858359494943,test,0
B,1,0.9672359348633055,train,1
B,1,0.9492661946480732,train,1
B,1,0.7610059525099029,test,1
B,0,0.2957350754195976,train,0
B,1,0.8100990011036191,val,1
B,0,0.3587346779898088,train,0
B,0,0.26604328459717297,train,0
B,0,0.0411265833319331,train,0
B,0,0.07103618692395883,train,0
B,1,0.7794404688771011,train,1
B,1,0.7847774288237199,train,1
B,0,0.17635978929013996,train,0
B,0,0.14264226220021298,train,0
B,0,0.27113976298581627,train,0
B,1,0.7416508473982671,test,1
B,0,0.10449066436881779,train,0
B,1,0.7679456699242793,test,1
B,0,0.3635748980396667,train,0
B,0,0.23345519017001967,train,0
B,0,0.18406961308846348,train,0
B,1,0.7603402981372483,val,1
B,1,0.6080061353374416,val,1
B,0,0.28447781246548215,train,0
B,0,0.33003139211015836,test,0
B,0,0.3266627181406595,train,0
B,0,0.30801568420645514,train,0
B,0,0.30886801803385305,test,0
B,1,0.862881800445881,test,1
B,0,0.11013651253926687,test,0
B,0,0.26402814144673215,train,0
B,0,0.25243518466612697,train,0
B,1,0.6592535042301986,train,1
B,0,0.37771854546654343,train,0
B,0,0.2120995914512409,val,0
B,0,0.3591631773805982,train,0
B,0,0.3078972305351052,train,0
B,1,0.5814720425769967,train,1
B,0,0.2601997574811293,train,0
B,0,0.10865366241406499,train,0
B,0,0.14140862487718128,train,0
B,0,0.33686920142864174,val,0
B,1,0.8816511486406042,train,1
B,0,0.2882083946254496,val,0
B,1,0.8373836723118606,train,1
B,0,0.18291442699381308,train,0
B,0,0.056203017294121936,train,0
B,0,0.120230773479396,test,0
B,0,0.2791731814360309,train,0
B,1,0.6176925520934924,train,1
B,0,0.13381098610507364,train,0
B,0,0.5025656311002556,train,1
B,1,0.8677337288245704,val,1
B,0,0.6400975247098429,val,1
B,0,0.2048342256163014,train,0
B,1,0.8899970551646265,train,1
B,0,0.3508392473625226,val,0
B,1,0.48302030476553964,train,0
B,0,0.28663928566156677,train,0
B,1,0.7422677196154348,train,1
B,0,0.36866673994735627,train,0
B,0,0.5802535474555758,train,1
B,0,0.2645193330532295,val,0
B,0,0.020898011614645603,train,0
B,0,0.28216316031424166,train,0
B,0,0.43904441709296704,val,0
B,1,0.7004713193935816,train,1
B,0,0.06381352436007322,train,0
B,0,0.5133941069448786,train,1
B,0,0.531749613792814,train,1
B,0,0.3826699755455148,test,0
B,0,0.0829995815836452,val,0
B,0,0.22688767562414955,train,0
B,0,0.13851183176281143,val,0
B,1,0.8194379465544573,train,1
B,0,0.273818857610001,test,0
B,0,0.11894427319201756,train,0
B,0,0.44013554538589805,train,0
B,0,0.2013106375106004,train,0
B,1,0.8612194283917914,train,1
B,0,0.18772484864239086,train,0
B,0,0.18261457694680644,train,0
B,1,0.8251920886375026,val,1
B,0,0.16422951495674729,train,0
B,1,0.7087995380841464,test,1
B,0,0.22675541852061956,train,0
B,1,0.8922778135886593,train,1
B,0,0.04801438839735877,test,0
B,0,0.29518620015366887,train,0
B,0,0.14073372269946993,test,0
B,0,0.36515927072308135,val,0
B,0,0.3831667472525115,train,0
B,0,0.3812587957497869,train,0
B,1,0.8354645383468569,train,1
B,0,0.3018720808958875,train,0
B,1,0.6894137445147692,train,1
B,0,0.26768190448229623,val,0
B,0,0.41453886422158337,train,0
B,0,0.30613703707523615,train,0
B,0,0.30307974521919084,train,0
B,1,0.9095181268599747,test,1
B,0,0.3470049905619597,train,0
B,0,0.473139537475357,train,0
B,0,0.5490455643498211,train,1
B,0,0.0732607520460166,test,0
B,1,0.8973013659508724,test,1
B,0,0.36475465635175064,train,0
B,0,0.11487211296473136,test,0
B,0,0.24706544984875795,train,0
B,0,0.11757838871752674,test,0
B,0,0.18270313809211436,train,0
B,0,0.07552796328512695,train,0
B,1,0.4576827820682365,train,0
B,0,0.39334534964283585,train,0
B,0,0.32186646183933504,val,0
B,0,0.5432655115264481,train,1
B,0,0.3854781628010757,test,0
B,0,0.07464351795221182,train,0
B,0,0.4445108433268943,train,0
B,0,0.1407927936305083,train,0
B,0,0.27611402659349915,train,0
B,0,0.10406336451240532,val,0
B,0,0.4981686152922233,train,0
B,1,0.9145045455345915,train,1
B,0,0.13907226477409954,train,0
B,0,0.1620776846167275,train,0
B,0,0.45585260813680023,test,0
B,0,0.1904953268657623,train,0
B,0,0.4837761105913532,test,0
B,0,0.23560340179318098,train,0
B,1,0.7749604767265624,train,1
B,0,0.18792924594971006,test,0
B,0,0.060912629513396536,train,0
B,0,0.37279137877046975,train,0
B,0,0.512538099641829,train,1
B,0,0.2737102983223876,train,0
B,0,0.5383033718790006,val,1
B,0,0.15200671841898628,train,0
B,0,0.3228745892313265,test,0
B,0,0.18440895719678843,train,0
B,0,0.49876967115613663,train,0
B,0,0.19445248326037107,train,0
B,0,0.2743586141674357,train,0
B,0,0.3854292763459103,test,0
B,0,0.44917617407022536,train,0
B,0,0.5217593389528487,train,1
B,0,0.0606763644153915,test,0
B,0,0.39850967988639896,val,0
B,0,0.24332877741140474,train,0
B,0,0.2676091055637251,val,0
B,0,0.2759972177947497,train,0
B,0,0.10643635013020436,train,0
B,1,0.48575269415725986,train,0
B,0,0.3184336588231528,train,0
B,0,0.15319539830834503,train,0
B,0,0.09544421336494882,train,0
B,0,0.3614425538295468,train,0
B,1,0.7410595856499632,val,1
B,1,0.8201922199567108,test,1
B,0,0.36792975779917714,val,0
B,0,0.4124728032796486,train,0
B,0,0.20920288953633204,train,0
B,1,0.86770459036036,train,1
B,1,0.91077625017341,train,1
B,0,0.5005263609018248,train,1
B,0,0.229764176982961,train,0
B,0,0.46242212983610054,val,0
B,0,0.4223473445001604,train,0
B,0,0.17835821616498093,train,0
B,1,0.7073537542776567,train,1
B,1,0.9500581086712265,train,1
B,0,0.18961715081776334,train,0
B,0,0.26675964340146024,train,0
B,0,0.5556041475732396,train,1
B,0,0.19320804520670434,train,0
B,0,0.2883407993774254,train,0
B,0,0.2805403097669222,val,0
B,0,0.19632380400335195,test,0
B,1,0.9405518530762947,train,1
B,0,0.4896903384200512,train,0
B,0,0.18727746974701892,val,0
B,0,0.2832460968071787,train,0
B,0,0.3068464995068709,train,0
B,1,0.8410628375931742,train,1
B,0,0.3804912067817239,train,0
B,1,0.9113180991447923,val,1
B,0,0.2800068967470126,val,0
B,0,0.16041479314188703,train,0
B,0,0.47338997199305366,train,0
B,0,0.018023831604040023,train,0
B,0,0.21933294723785943,train,0
B,0,0.23932353138830242,test,0
B,0,0.36140741671120047,train,0
B,1,0.5260281492574221,train,1
B,0,0.17820205484692436,val,0
B,0,0.34536331846215323,val,0
B,0,0.26755703045287665,val,0
B,0,0.33094359050534206,train,0
B,0,0.38618657733283035,train,0
B,0,0.32370417110388655,train,0
B,1,0.88628620291539,train,1
B,0,0.39312751638788096,test,0
B,0,0.29615264052193635,train,0
B,0,0.15542124050991432,test,0
B,0,0.13110230299900982,train,0
B,0,0.3244392951954008,test,0
B,0,0.13959847103875112,train,0
B,0,0.04731604871884741,test,0
B,1,0.8111743712914727,train,1
B,0,0.5245092402175439,train,1
B,0,0.5435342707854185,val,1
B,0,0.13667469141726296,train,0
B,0,0.19490488929940517,train,0
B,0,0.15625252235422996,test,0
B,0,0.3140673138142912,train,0
B,1,0.7511338140192153,train,1
B,0,0.15210979273505604,train,0
B,0,0.18020351833395984,val,0
B,0,0.36246863001187213,train,0
B,0,0.10180907450085074,train,0
B,0,0.2715215163855973,train,0
B,0,0.09514432403837564,train,0
B,0,0.1337545717428603,train,0
B,1,0.8050448338439837,train,1
B,0,0.0845172238244927,train,0
B,0,0.22892515742653163,train,0
B,0,0.26875696240445357,train,0
B,0,0.03605863404482156,train,0
B,0,0.22203528496971714,train,0
B,0,0.08289847211765441,train,0
B,0,0.5688000614153692,train,1
B,0,0.3883124917785999,train,0
B,0,0.27490318299491945,train,0
B,0,0.397610236586207,val,0
B,0,0.19721102531977333,train,0
B,0,0.3568126350755859,train,0
B,0,0.1347715350049927,train,0
B,1,0.46421489698457563,train,0
B,0,0.2256281934162861,test,0
B,0,0.12492126600640216,train,0
B,0,0.6645913035629668,train,1
B,0,0.04680582368837324,train,0
B,0,0.08599762921786912,train,0
B,1,0.7584332684891756,train,1
B,0,0.1404756435836825,train,0
B,0,0.4120608472908764,test,0
B,0,0.2130687253618956,train,0
B,1,0.9466009093155562,train,1
B,0,0.15449141648508619,train,0
B,0,0.34007629874486833,train,0
B,0,0.63261240175571,train,1
B,0,0.17934955867482696,train,0
B,0,0.34792942212586186,train,0
B,0,0.36890623965995506,train,0
B,0,0.15072213742663465,test,0
B,1,0.47238562095300246,train,0
B,0,0.08711816476322688,val,0
B,0,0.15872982484832426,train,0
B,1,0.8967364163418836,train,1
B,0,0.3013303387437454,test,0
B,0,0.2396138884557479,train,0
B,0,0.1982968739738388,val,0
B,0,0.1328213548037769,val,0
B,0,0.14100291121829084,train,0
B,0,0.2908832776069552,train,0
B,0,0.2082395364462444,train,0
B,0,0.21640921974111235,test,0
B,0,0.01903329700628975,val,0
B,0,0.16664952070769506,train,0
B,0,0.4279058768167947,train,0
B,1,0.9114218729215795,train,1
B,1,0.6969083429551369,train,1
B,0,0.416278955827838,train,0
B,0,0.3682796136304754,train,0
B,1,0.8605659598517157,train,1
B,0,0.369338405273534,train,0
B,1,0.7629521342916215,val,1
B,0,0.23652415995521014,test,0
B,0,0.3916496453797779,val,0
B,0,0.15133481001829005,val,0
B,0,0.41192197311496626,train,0
B,1,0.6833486614205333,train,1
B,0,0.17397017006557247,train,0
B,0,0.3446995754514599,val,0
B,0,0.32916986768892137,test,0
B,0,0.22256127244471033,val,0
B,0,0.03584547205141229,test,0
B,0,0.5005712236978381,train,1
B,1,0.8025831821523979,train,1
B,0,0.3209965103104341,train,0
B,0,0.24463689933705987,train,0
B,1,0.6911026279833858,train,1
B,0,0.2867167897105314,train,0
B,0,0.07373004694094833,train,0
B,0,0.13981096001914417,train,0
B,0,0.4051652545890648,train,0
B,0,0.48537278542946194,train,0
B,0,0.12074957911595982,train,0
B,1,0.7759515902278761,train,1
B,0,0.27551612689299476,train,0
B,1,0.8837779759065084,val,1
B,0,0.24849884793545557,train,0
B,0,0.36280836030272623,train,0
B,0,0.19258777733687776,test,0
B,0,0.34723486753834953,test,0
B,0,0.38092308706844724,test,0
B,0,0.22282604880011256,train,0
B,0,0.3402050024400617,train,0
B,0,0.1412821571851353,train,0
B,0,0.4033388223523121,train,0
B,1,0.7754276903268775,test,1
B,0,0.09092600873936034,train,0
B,1,0.7695911222151522,train,1
B,0,0.39961370528794143,train,0
B,0,0.40375262556506086,train,0
B,0,0.30341786902268153,train,0
B,1,0.7169800271218859,val,1
B,1,0.7033649333644388,test,1
B,0,0.24277146500748517,test,0
B,0,0.16904637911212822,train,0
B,0,0.35617917141862937,train,0
B,0,0.06601243572935585,train,0
B,0,0.17115796041171058,train,0
B,0,0.3146312867952624,test,0
B,0,0.17903188172860052,train,0
B,0,0.18887043714095653,val,0
B,0,0.2468547650422156,train,0
B,0,0.24334338362064825,train,0
B,1,0.9060938694523395,train,1
B,0,0.08806126716977176,train,0
B,1,0.8739605158078189,val,1
B,0,0.21152934492111916,train,0
B,0,0.29348615044620946,val,0
B,0,0.35315456621369534,val,0
B,1,0.8726503875968622,train,1
B,0,0.4256160125705821,val,0
B,1,0.7291569175881242,train,1
B,1,0.7849521783307881,train,1
B,0,0.30722867062106735,val,0
B,0,0.03900835805766896,test,0
B,0,0.5768998012064097,train,1
B,0,0.3208170971190562,train,0
B,0,0.18748155961993426,train,0
B,1,0.956169030135284,train,1
B,0,0.21012018731169704,train,0
B,0,0.29162705200071903,test,0
B,0,0.13133723450329632,train,0
B,0,0.11857675049953136,train,0
B,0,0.2263466596379944,train,0
B,0,0.5874933448114426,train,1
B,0,0.3550793973018461,train,0
B,0,0.12294287568652217,train,0
B,1,0.8443805474882525,val,1
B,0,0.02267544136814675,train,0
B,0,0.11492973258205352,train,0
B,0,0.2915154593359321,val,0
B,1,0.8224010928950449,train,1
B,1,0.891317184058449,train,1
B,0,0.19097003634314605,train,0
B,1,0.8487125139207184,train,1
B,0,0.38801813669889457,train,0
B,0,0.13574885490927516,train,0
B,0,0.22492393061531135,val,0
B,0,0.41083334060807747,val,0
B,0,0.13217743211994476,train,0
B,0,0.1643510464067668,train,0
B,1,0.8450941585154315,train,1
B,1,0.9034290827966104,train,1
B,0,0.22337713469577725,train,0
B,0,0.2831257904352464,train,0
B,0,0.23092643093727463,train,0
B,0,0.06817319032906052,val,0
B,0,0.13086560879639825,train,0
B,1,0.8896511302325174,val,1
B,0,0.20151238759693946,val,0
B,0,0.18893608015137608,train,0
B,0,0.4148626526892756,val,0
B,0,0.48538699062132357,val,0
B,1,0.9132134442379058,train,1
B,0,0.44205066959729367,train,0
B,0,0.12055725366284124,train,0
B,1,0.83200977313714,test,1
B,0,0.43529808138382514,train,0
B,0,0.25417765940521414,train,0
B,0,0.17955485334962493,train,0
B,0,0.23503871851832633,train,0
B,1,0.6317679147608155,train,1
B,0,0.28134206713895,val,0
B,0,0.014592188713707932,train,0
B,0,0.2006408617637397,val,0
B,1,0.8716563159220218,val,1
B,0,0.3987698544860267,train,0
B,0,0.1841650608975801,train,0
B,0,0.3344750147607513,val,0
B,0,0.08111364231522751,test,0
B,1,0.8279248091687231,train,1
B,0,0.19746610106547552,train,0
B,1,0.4679010069653341,train,0
B,0,0.19222057163762804,val,0
B,0,0.25816149789926557,val,0
B,0,0.2539764900719112,train,0
B,0,0.10283830704849001,test,0
B,0,0.5236743310518346,train,1
B,0,0.1758893618093587,val,0
B,1,0.7488938762012434,train,1
B,1,0.5474102718304348,train,1
B,0,0.24236345484327879,train,0
B,1,0.7790216570181763,train,1
B,0,0.1282375645684071,train,0
B,0,0.09113426250849255,train,0
B,0,0.04365760990286492,train,0
B,0,0.39607948197625625,train,0
B,0,0.26616002307758596,train,0
B,0,0.20335550553904067,val,0
B,0,0.13055240504537216,val,0
B,0,0.1299113293118206,train,0
B,1,0.7672938771044198,train,1
B,0,0.11866277947981586,train,0
B,0,0.06694340231523552,test,0
B,0,0.14999808378915488,test,0
B,1,0.6915824226059776,train,1
B,1,0.5909629343965555,test,1
B,0,0.18091050774776277,val,0
B,0,0.1459176887060865,val,0
B,0,0.504476714939303,train,1
B,0,0.21623901267675225,train,0
B,0,0.19622049406446085,train,0
B,0,0.12456632847039886,train,0
B,0,0.4443365096222039,train,0
B,1,0.9197856041801119,train,1
B,0,0.14623409034077609,train,0
B,0,0.15895179241057045,train,0
B,0,0.046290777067677404,train,0
B,0,0.1583460867555439,train,0
B,0,0.08683936066482681,test,0
B,0,0.21799998311683585,val,0
B,0,0.3466148855294249,train,0
B,0,0.1733252217020381,train,0
B,1,0.6431681148781135,train,1
B,1,0.7427811748508605,train,1
B,0,0.18345097650882777,test,0
B,0,0.10822348369952738,train,0
B,0,0.4943774667139775,train,0
B,0,0.4544931660039817,val,0
B,0,0.34628585648644405,train,0
B,0,0.32594685744141216,train,0
B,1,0.8729538784352252,train,1
B,1,0.9037379004831456,train,1
B,0,0.11064800678487177,train,0
B,1,0.8808267339488832,train,1
B,0,0.3044844456012908,train,0
B,0,0.27426576734891256,val,0
B,0,0.31843496691687484,train,0
B,1,0.9578322619852646,test,1
B,0,0.041902989555411635,train,0
B,0,0.153331135423007,train,0
B,0,0.1048151110721234,train,0
B,0,0.14915435613412942,train,0
B,1,0.5773308774599041,train,1
B,0,0.17923669245276835,train,0
B,0,0.24701870651360996,val,0
B,0,0.30369400283857406,train,0
B,0,0.4367498160961076,train,0
B,0,0.1332942997310503,test,0
B,1,0.874949641531719,train,1
B,0,0.3516235301278152,train,0
B,0,0.2468944617325883,val,0
B,0,0.05515251694124959,train,0
B,0,0.24683515067858453,train,0
B,0,0.4389928636940798,train,0
B,0,0.4111100417186619,train,0
B,1,0.4994705761029842,train,0
B,0,0.19720564057955736,train,0
B,0,0.22851413232419743,test,0
B,0,0.3412817242674968,val,0
B,0,0.324767871938611,train,0
B,0,0.26569931081391585,train,0
B,0,0.17343708668475463,test,0
B,0,0.3899108147861889,train,0
B,0,0.16620903271106208,train,0
B,0,0.3684939231722407,train,0
B,0,0.10918056940213243,val,0
B,0,0.33369296018045463,train,0
B,1,0.7687229731657667,test,1
B,0,0.10474879589095325,train,0
B,0,0.36414709377828497,train,0
B,1,0.8998371081611084,train,1
B,0,0.43340486480895474,train,0
B,0,0.23992338062018323,val,0
B,0,0.3214282551079447,test,0
B,0,0.40739050992416675,train,0
B,1,0.689336081497752,test,1
B,0,0.41489331637673527,val,0
B,0,0.14596564977708115,train,0
B,0,0.19915287683327668,train,0
B,0,0.47504884872182124,train,0
B,0,0.23656442965366006,train,0
B,0,0.3143615004594247,train,0
B,0,0.17874962150390833,train,0
